,RACE,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,FOODSTAMPS_AMT_PERMONTH,HOUSEHOLD_PURCHASES_RESTAURANTS,HOUSEHOLD_PURCHASES_GROCERIES,FAMILY_INCOME,NUMBER_OWN_CHILDREN,YEAR
430,Black Only,,,30.0,,,,2019
431,Black Only,,,30.0,,,,2019
432,Black Only,,,100.0,,,,2019
433,Black Only,,,100.0,,,,2019
434,White Only,,,100.0,,,,2019
435,White Only,,,100.0,,,,2019
436,Black Only,,,40.0,,,,2019
437,Black Only,,,40.0,,,,2019
440,White Only,,,30.0,,,,2019
441,White Only,,,30.0,,,,2019
442,Black Only,,,30.0,,,,2019
443,Black Only,,,30.0,,,,2019
454,White Only,,,50.0,,,,2019
455,White Only,,,50.0,,,,2019
461,White Only,,,40.0,,,,2019
464,White Only,,,10.0,,,,2019
477,White Only,,,60.0,,,,2019
478,White Only,,,60.0,,,,2019
479,White Only,,,60.0,,,,2019
480,White Only,,,60.0,,,,2019
481,White Only,,,60.0,,,,2019
482,White Only,,,60.0,,,,2019
483,White Only,,,60.0,,,,2019
484,White Only,,,60.0,,,,2019
500,Black Only,,,30.0,,,,2019
501,Black Only,,,30.0,,,,2019
502,White Only,,,30.0,,,,2019
503,White Only,,,30.0,,,,2019
505,White Only,,,4.0,,,,2019
508,White Only,,,200.0,,,,2019
509,White Only,,,290.0,,,,2019
518,White Only,,,100.0,,,,2019
519,White Only,,,100.0,,,,2019
531,White Only,,,10.0,,,,2019
532,White Only,,,40.0,,,,2019
533,White Only,,,40.0,,,,2019
534,White Only,,,20.0,,,,2019
535,White Only,,,20.0,,,,2019
536,White Only,,,20.0,,,,2019
538,White Only,,,20.0,,,,2019
539,White Only,,,20.0,,,,2019
540,Black Only,,,40.0,,,,2019
541,Black Only,,,40.0,,,,2019
563,White Only,,,20.0,,,,2019
564,White Only,,,20.0,,,,2019
574,White Only,,,20.0,,,,2019
575,White Only,,,20.0,,,,2019
576,White Only,,,20.0,,,,2019
592,Black Only,,,30.0,,,,2019
595,Black Only,,,40.0,,,,2019
596,Black Only,,,40.0,,,,2019
597,Black Only,,,40.0,,,,2019
598,Black Only,,,40.0,,,,2019
600,Black Only,,,30.0,,,,2019
602,Black Only,,,60.0,,,,2019
603,Black Only,,,60.0,,,,2019
604,Black Only,,,120.0,,,,2019
605,Black Only,,,120.0,,,,2019
606,Black Only,,,120.0,,,,2019
607,Black Only,,,120.0,,,,2019
610,White Only,,,20.0,,,,2019
615,Black Only,,,20.0,,,,2019
616,Black Only,,,20.0,,,,2019
617,Black Only,,,20.0,,,,2019
623,Black Only,,,30.0,,,,2019
624,Black Only,,,30.0,,,,2019
625,Black Only,,,30.0,,,,2019
645,Black Only,,,60.0,,,,2019
646,Black Only,,,60.0,,,,2019
647,Black Only,,,60.0,,,,2019
648,Black Only,,,60.0,,,,2019
654,White Only,,,150.0,,,,2019
657,White Only,,,80.0,,,,2019
658,White Only,,,80.0,,,,2019
662,White Only,,,30.0,,,,2019
663,Black Only,,,20.0,,,,2019
664,Asian Only,,,20.0,,,,2019
668,White Only,,,80.0,,,,2019
685,White Only,,,80.0,,,,2019
686,White Only,,,80.0,,,,2019
687,White Only,,,80.0,,,,2019
688,White Only,,,80.0,,,,2019
689,White Only,,,50.0,,,,2019
690,White Only,,,50.0,,,,2019
691,White Only,,,50.0,,,,2019
699,Black Only,,,20.0,,,,2019
700,Black Only,,,20.0,,,,2019
701,Black Only,,,20.0,,,,2019
702,Black Only,,,20.0,,,,2019
703,Black Only,,,20.0,,,,2019
714,White Only,,,60.0,,,,2019
715,White Only,,,60.0,,,,2019
716,White Only,,,60.0,,,,2019
720,White Only,,,100.0,,,,2019
721,White Only,,,100.0,,,,2019
722,White Only,,,100.0,,,,2019
723,White Only,,,100.0,,,,2019
724,White Only,,,100.0,,,,2019
725,White Only,,,100.0,,,,2019
726,White Only,,,100.0,,,,2019
732,White Only,,,30.0,,,,2019
750,Black Only,,,20.0,,,,2019
751,Black Only,,,20.0,,,,2019
754,White Only,,,20.0,,,,2019
755,White Only,,,20.0,,,,2019
769,White Only,,,50.0,,,,2019
770,White Only,,,50.0,,,,2019
781,White Only,,,4.0,,,,2019
782,White Only,,,4.0,,,,2019
785,White Only,,,4.0,,,,2019
786,White Only,,,4.0,,,,2019
790,Black Only,,,30.0,,,,2019
791,Black Only,,,30.0,,,,2019
792,Black Only,,,30.0,,,,2019
799,Black Only,,,10.0,,,,2019
800,Black Only,,,10.0,,,,2019
807,Black Only,,,50.0,,,,2019
811,White Only,,,20.0,,,,2019
812,White Only,,,20.0,,,,2019
813,White Only,,,20.0,,,,2019
822,Black Only,,,50.0,,,,2019
823,Black Only,,,50.0,,,,2019
824,Black Only,,,50.0,,,,2019
830,White Only,,,60.0,,,,2019
831,White Only,,,60.0,,,,2019
832,White Only,,,60.0,,,,2019
833,White Only,,,60.0,,,,2019
834,White Only,,,60.0,,,,2019
836,White Only,,,150.0,,,,2019
837,White Only,,,150.0,,,,2019
838,White Only,,,150.0,,,,2019
839,Black Only,,,20.0,,,,2019
841,Black Only,,,290.0,,,,2019
842,White Only,,,20.0,,,,2019
843,White Only,,,20.0,,,,2019
844,White Only,,,70.0,,,,2019
845,White Only,,,70.0,,,,2019
846,White Only,,,70.0,,,,2019
870,White Only,,,30.0,,,,2019
872,Black Only,,,60.0,,,,2019
873,Black Only,,,100.0,,,,2019
874,Black Only,,,100.0,,,,2019
875,Black Only,,,100.0,,,,2019
876,Black Only,,,30.0,,,,2019
877,Black Only,,,30.0,,,,2019
878,Black Only,,,30.0,,,,2019
882,Mixed race,,,50.0,,,,2019
883,Mixed race,,,50.0,,,,2019
884,White Only,,,100.0,,,,2019
885,White Only,,,100.0,,,,2019
886,White Only,,,100.0,,,,2019
887,White Only,,,100.0,,,,2019
888,White Only,,,10.0,,,,2019
889,White Only,,,10.0,,,,2019
890,White Only,,,80.0,,,,2019
891,White Only,,,80.0,,,,2019
892,White Only,,,80.0,,,,2019
893,Black Only,,,20.0,,,,2019
894,White Only,,,60.0,,,,2019
895,White Only,,,60.0,,,,2019
896,White Only,,,60.0,,,,2019
897,White Only,,,50.0,,,,2019
898,White Only,,,50.0,,,,2019
901,White Only,,,200.0,,,,2019
902,White Only,,,200.0,,,,2019
903,White Only,,,200.0,,,,2019
904,White Only,,,20.0,,,,2019
905,White Only,,,20.0,,,,2019
914,White Only,,,10.0,,,,2019
915,White Only,,,10.0,,,,2019
916,White Only,,,10.0,,,,2019
917,White Only,,,10.0,,,,2019
922,White Only,,,30.0,,,,2019
923,White Only,,,30.0,,,,2019
924,White Only,,,100.0,,,,2019
925,White Only,,,20.0,,,,2019
926,Black Only,,,20.0,,,,2019
930,White Only,,,20.0,,,,2019
931,White Only,,,20.0,,,,2019
932,White Only,,,20.0,,,,2019
933,White Only,,,20.0,,,,2019
944,Black Only,,,20.0,,,,2019
945,Black Only,,,20.0,,,,2019
946,Black Only,,,20.0,,,,2019
947,Black Only,,,20.0,,,,2019
949,White Only,,,4.0,,,,2019
950,White Only,,,4.0,,,,2019
951,White Only,,,4.0,,,,2019
954,Black Only,,,30.0,,,,2019
955,Black Only,,,30.0,,,,2019
958,White Only,,,4.0,,,,2019
969,Black Only,,,70.0,,,,2019
972,White Only,,,4.0,,,,2019
973,White Only,,,4.0,,,,2019
981,White Only,,,30.0,,,,2019
982,White Only,,,30.0,,,,2019
983,White Only,,,30.0,,,,2019
984,White Only,,,30.0,,,,2019
986,White Only,,,30.0,,,,2019
989,Black Only,,,60.0,,,,2019
990,Black Only,,,60.0,,,,2019
991,Black Only,,,60.0,,,,2019
997,Black Only,,,10.0,,,,2019
998,Black Only,,,10.0,,,,2019
999,Black Only,,,10.0,,,,2019
1000,Black Only,,,10.0,,,,2019
1001,Black Only,,,10.0,,,,2019
1002,White Only,,,200.0,,,,2019
1003,White Only,,,200.0,,,,2019
1007,White Only,,,40.0,,,,2019
1008,White Only,,,40.0,,,,2019
1009,White Only,,,40.0,,,,2019
1011,White Only,,,150.0,,,,2019
1012,White Only,,,30.0,,,,2019
1013,White Only,,,50.0,,,,2019
1014,White Only,,,50.0,,,,2019
1015,White Only,,,50.0,,,,2019
1016,White Only,,,30.0,,,,2019
1017,White Only,,,30.0,,,,2019
1018,White Only,,,30.0,,,,2019
1019,White Only,,,30.0,,,,2019
1020,White Only,,,30.0,,,,2019
1021,Black Only,,,30.0,,,,2019
1028,Black Only,,,20.0,,,,2019
1029,Black Only,,,20.0,,,,2019
1030,Black Only,,,20.0,,,,2019
1031,White Only,,,20.0,,,,2019
1032,White Only,,,20.0,,,,2019
1051,White Only,,,50.0,,,,2019
1063,White Only,,,70.0,,,,2019
1064,White Only,,,70.0,,,,2019
1065,White Only,,,70.0,,,,2019
1066,White Only,,,160.0,,,,2019
1067,White Only,,,50.0,,,,2019
1068,White Only,,,50.0,,,,2019
1079,Black Only,,,30.0,,,,2019
1080,Black Only,,,30.0,,,,2019
1081,Black Only,,,30.0,,,,2019
1089,Black Only,,,50.0,,,,2019
1090,Black Only,,,50.0,,,,2019
1091,Black Only,,,50.0,,,,2019
1095,Black Only,,,40.0,,,,2019
1096,Black Only,,,40.0,,,,2019
1097,Black Only,,,40.0,,,,2019
1098,White Only,,,200.0,,,,2019
1099,White Only,,,200.0,,,,2019
1100,White Only,,,200.0,,,,2019
1107,White Only,,,30.0,,,,2019
1109,Black Only,,,50.0,,,,2019
1110,Black Only,,,50.0,,,,2019
1111,Black Only,,,40.0,,,,2019
1112,Black Only,,,40.0,,,,2019
1113,Black Only,,,40.0,,,,2019
1118,White Only,,,20.0,,,,2019
1119,Black Only,,,40.0,,,,2019
1120,Black Only,,,40.0,,,,2019
1121,Black Only,,,40.0,,,,2019
1122,Black Only,,,50.0,,,,2019
1123,Black Only,,,30.0,,,,2019
1131,White Only,,,50.0,,,,2019
1132,White Only,,,50.0,,,,2019
1140,White Only,,,150.0,,,,2019
1141,White Only,,,150.0,,,,2019
1142,White Only,,,150.0,,,,2019
1147,Black Only,,,4.0,,,,2019
1148,Black Only,,,4.0,,,,2019
1154,Black Only,,,10.0,,,,2019
1186,White Only,,,50.0,,,,2019
1187,White Only,,,50.0,,,,2019
1193,White Only,,,20.0,,,,2019
1194,White Only,,,20.0,,,,2019
1195,White Only,,,20.0,,,,2019
1196,White Only,,,20.0,,,,2019
1197,White Only,,,20.0,,,,2019
1198,Black Only,,,50.0,,,,2019
1199,Black Only,,,50.0,,,,2019
1200,Black Only,,,50.0,,,,2019
1201,Black Only,,,80.0,,,,2019
1205,Black Only,,,10.0,,,,2019
1207,White Only,,,90.0,,,,2019
1208,White Only,,,90.0,,,,2019
1209,White Only,,,90.0,,,,2019
1221,White Only,,,30.0,,,,2019
1222,White Only,,,30.0,,,,2019
1223,White Only,,,50.0,,,,2019
1224,White Only,,,50.0,,,,2019
1225,White Only,,,50.0,,,,2019
1226,White Only,,,50.0,,,,2019
1239,Black Only,,,20.0,,,,2019
1240,Black Only,,,20.0,,,,2019
1241,White Only,,,50.0,,,,2019
1242,White Only,,,50.0,,,,2019
1245,Black Only,,,30.0,,,,2019
1246,Black Only,,,20.0,,,,2019
1247,Black Only,,,20.0,,,,2019
1248,Black Only,,,20.0,,,,2019
1249,Black Only,,,20.0,,,,2019
1250,Black Only,,,20.0,,,,2019
1251,Black Only,,,20.0,,,,2019
1252,Black Only,,,20.0,,,,2019
1261,White Only,,,100.0,,,,2019
1262,White Only,,,100.0,,,,2019
1270,White Only,,,60.0,,,,2019
1271,White Only,,,60.0,,,,2019
1272,White Only,,,60.0,,,,2019
1273,White Only,,,60.0,,,,2019
1274,White Only,,,60.0,,,,2019
1276,White Only,,,30.0,,,,2019
1277,White Only,,,50.0,,,,2019
1278,White Only,,,50.0,,,,2019
1279,White Only,,,50.0,,,,2019
1280,White Only,,,50.0,,,,2019
1281,White Only,,,20.0,,,,2019
1282,White Only,,,20.0,,,,2019
1283,White Only,,,60.0,,,,2019
1284,White Only,,,60.0,,,,2019
1285,White Only,,,60.0,,,,2019
1286,White Only,,,40.0,,,,2019
1287,White Only,,,20.0,,,,2019
1288,White Only,,,20.0,,,,2019
1289,White Only,,,20.0,,,,2019
1290,White Only,,,20.0,,,,2019
1291,White Only,,,100.0,,,,2019
1292,White Only,,,100.0,,,,2019
1293,White Only,,,100.0,,,,2019
1294,White Only,,,100.0,,,,2019
1295,White Only,,,100.0,,,,2019
1296,White Only,,,60.0,,,,2019
1297,White Only,,,60.0,,,,2019
1298,White Only,,,60.0,,,,2019
1301,Mixed race,,,20.0,,,,2019
1302,Mixed race,,,20.0,,,,2019
1303,Mixed race,,,20.0,,,,2019
1304,Mixed race,,,20.0,,,,2019
1310,White Only,,,50.0,,,,2019
1311,White Only,,,50.0,,,,2019
1312,Black Only,,,80.0,,,,2019
1313,Black Only,,,80.0,,,,2019
1314,Black Only,,,80.0,,,,2019
1326,Black Only,,,60.0,,,,2019
1328,Black Only,,,100.0,,,,2019
1329,Black Only,,,20.0,,,,2019
1330,Black Only,,,20.0,,,,2019
1331,White Only,,,30.0,,,,2019
1332,White Only,,,30.0,,,,2019
1345,White Only,,,100.0,,,,2019
1346,White Only,,,50.0,,,,2019
1349,Black Only,,,30.0,,,,2019
1350,Black Only,,,30.0,,,,2019
1351,Black Only,,,30.0,,,,2019
1356,White Only,,,60.0,,,,2019
1357,White Only,,,60.0,,,,2019
1358,Black Only,,,50.0,,,,2019
1362,White Only,,,30.0,,,,2019
1363,White Only,,,30.0,,,,2019
1365,White Only,,,50.0,,,,2019
1366,White Only,,,50.0,,,,2019
1367,White Only,,,50.0,,,,2019
1368,White Only,,,50.0,,,,2019
1369,White Only,,,10.0,,,,2019
1370,White Only,,,30.0,,,,2019
1371,White Only,,,30.0,,,,2019
1373,Black Only,,,80.0,,,,2019
1374,Black Only,,,80.0,,,,2019
1375,White Only,,,60.0,,,,2019
1398,Asian Only,,,10.0,,,,2019
1399,White Only,,,20.0,,,,2019
1410,White Only,,,60.0,,,,2019
1411,White Only,,,60.0,,,,2019
1412,White Only,,,30.0,,,,2019
1413,White Only,,,30.0,,,,2019
1414,White Only,,,30.0,,,,2019
1415,White Only,,,80.0,,,,2019
1421,Black Only,,,10.0,,,,2019
1422,Black Only,,,10.0,,,,2019
1423,Black Only,,,10.0,,,,2019
1424,Black Only,,,10.0,,,,2019
1425,Black Only,,,10.0,,,,2019
1426,Black Only,,,10.0,,,,2019
1436,White Only,,,100.0,,,,2019
1437,White Only,,,100.0,,,,2019
1438,White Only,,,100.0,,,,2019
1439,White Only,,,100.0,,,,2019
1448,Black Only,,,30.0,,,,2019
1449,Black Only,,,30.0,,,,2019
1451,White Only,,,100.0,,,,2019
1452,White Only,,,100.0,,,,2019
1453,White Only,,,100.0,,,,2019
1454,White Only,,,100.0,,,,2019
1470,Black Only,,,30.0,,,,2019
1471,Black Only,,,30.0,,,,2019
1472,Black Only,,,30.0,,,,2019
1473,Black Only,,,30.0,,,,2019
1474,White Only,,,40.0,,,,2019
1475,White Only,,,40.0,,,,2019
1476,Black Only,,,50.0,,,,2019
1477,Black Only,,,50.0,,,,2019
1482,White Only,,,20.0,,,,2019
1483,White Only,,,20.0,,,,2019
1486,White Only,,,20.0,,,,2019
1487,White Only,,,20.0,,,,2019
1488,White Only,,,20.0,,,,2019
1489,White Only,,,20.0,,,,2019
1490,White Only,,,20.0,,,,2019
1491,White Only,,,20.0,,,,2019
1492,White Only,,,10.0,,,,2019
1493,White Only,,,10.0,,,,2019
1499,White Only,,,20.0,,,,2019
1513,White Only,,,20.0,,,,2019
1514,White Only,,,20.0,,,,2019
1532,White Only,,,20.0,,,,2019
1533,White Only,,,20.0,,,,2019
1534,White Only,,,40.0,,,,2019
1535,White Only,,,40.0,,,,2019
1536,White Only,,,60.0,,,,2019
1537,White Only,,,60.0,,,,2019
1542,White Only,,,20.0,,,,2019
1543,White Only,,,20.0,,,,2019
1544,White Only,,,20.0,,,,2019
1545,White Only,,,30.0,,,,2019
1554,Black Only,,,30.0,,,,2019
1555,Black Only,,,30.0,,,,2019
1556,Black Only,,,30.0,,,,2019
1557,Black Only,,,30.0,,,,2019
1558,Black Only,,,30.0,,,,2019
1559,Black Only,,,30.0,,,,2019
1560,Black Only,,,30.0,,,,2019
1561,Black Only,,,30.0,,,,2019
1562,Black Only,,,30.0,,,,2019
1577,Black Only,,,30.0,,,,2019
1578,Black Only,,,30.0,,,,2019
1579,Black Only,,,30.0,,,,2019
1580,Black Only,,,30.0,,,,2019
1583,White Only,,,10.0,,,,2019
1584,White Only,,,10.0,,,,2019
1585,White Only,,,10.0,,,,2019
1586,White Only,,,10.0,,,,2019
1589,White Only,,,40.0,,,,2019
1590,White Only,,,40.0,,,,2019
1597,White Only,,,80.0,,,,2019
1598,White Only,,,80.0,,,,2019
1599,White Only,,,80.0,,,,2019
1606,Black Only,,,30.0,,,,2019
1607,Black Only,,,30.0,,,,2019
1608,Black Only,,,30.0,,,,2019
1609,Black Only,,,30.0,,,,2019
1611,Black Only,,,30.0,,,,2019
1612,Black Only,,,30.0,,,,2019
1613,Black Only,,,30.0,,,,2019
1614,Black Only,,,50.0,,,,2019
1615,Black Only,,,50.0,,,,2019
1621,White Only,,,30.0,,,,2019
1622,White Only,,,30.0,,,,2019
1623,White Only,,,30.0,,,,2019
1629,White Only,,,50.0,,,,2019
1630,White Only,,,50.0,,,,2019
1631,White Only,,,50.0,,,,2019
1632,White Only,,,50.0,,,,2019
1633,White Only,,,50.0,,,,2019
1658,White Only,,,30.0,,,,2019
1659,White Only,,,30.0,,,,2019
1660,White Only,,,30.0,,,,2019
1661,White Only,,,30.0,,,,2019
1662,White Only,,,30.0,,,,2019
1664,White Only,,,50.0,,,,2019
1665,White Only,,,50.0,,,,2019
1666,White Only,,,50.0,,,,2019
1667,White Only,,,50.0,,,,2019
1668,Black Only,,,30.0,,,,2019
1669,Black Only,,,30.0,,,,2019
1672,White Only,,,10.0,,,,2019
1673,Asian Only,,,10.0,,,,2019
1674,White Only,,,100.0,,,,2019
1675,White Only,,,100.0,,,,2019
1676,White Only,,,100.0,,,,2019
1677,White Only,,,100.0,,,,2019
1683,White Only,,,40.0,,,,2019
1684,White Only,,,40.0,,,,2019
1693,White Only,,,4.0,,,,2019
1694,White Only,,,4.0,,,,2019
1695,White Only,,,4.0,,,,2019
1696,White Only,,,4.0,,,,2019
1716,White Only,,,120.0,,,,2019
1717,White Only,,,120.0,,,,2019
1722,Black Only,,,30.0,,,,2019
1723,Black Only,,,30.0,,,,2019
1724,Black Only,,,60.0,,,,2019
1725,Black Only,,,60.0,,,,2019
1726,Black Only,,,60.0,,,,2019
1727,White Only,,,10.0,,,,2019
1728,White Only,,,50.0,,,,2019
1729,White Only,,,50.0,,,,2019
1730,White Only,,,50.0,,,,2019
1732,Black Only,,,30.0,,,,2019
1733,Black Only,,,30.0,,,,2019
1734,Black Only,,,30.0,,,,2019
1735,Black Only,,,30.0,,,,2019
1736,Black Only,,,30.0,,,,2019
1742,Black Only,,,30.0,,,,2019
1743,Black Only,,,30.0,,,,2019
1744,Black Only,,,30.0,,,,2019
1746,White Only,,,100.0,,,,2019
1747,White Only,,,100.0,,,,2019
1748,White Only,,,100.0,,,,2019
1764,Black Only,,,40.0,,,,2019
1765,Black Only,,,40.0,,,,2019
1767,White Only,,,20.0,,,,2019
1768,White Only,,,20.0,,,,2019
1769,White Only,,,20.0,,,,2019
1780,Black Only,,,20.0,,,,2019
1783,Black Only,,,50.0,,,,2019
1784,Black Only,,,50.0,,,,2019
1785,White Only,,,4.0,,,,2019
1786,White Only,,,4.0,,,,2019
1787,White Only,,,200.0,,,,2019
1788,White Only,,,200.0,,,,2019
1789,Black Only,,,10.0,,,,2019
1790,Black Only,,,10.0,,,,2019
1791,White Only,,,100.0,,,,2019
1792,White Only,,,100.0,,,,2019
1793,White Only,,,100.0,,,,2019
1794,White Only,,,100.0,,,,2019
1795,Black Only,,,10.0,,,,2019
1799,White Only,,,40.0,,,,2019
1801,Black Only,,,4.0,,,,2019
1818,White Only,,,40.0,,,,2019
1819,White Only,,,40.0,,,,2019
1820,Black Only,,,20.0,,,,2019
1821,Black Only,,,20.0,,,,2019
1822,Black Only,,,20.0,,,,2019
1823,Black Only,,,20.0,,,,2019
1824,Black Only,,,20.0,,,,2019
1825,Black Only,,,20.0,,,,2019
1826,Black Only,,,20.0,,,,2019
1838,Black Only,,,50.0,,,,2019
1839,Black Only,,,50.0,,,,2019
1840,Black Only,,,50.0,,,,2019
1844,Black Only,,,10.0,,,,2019
1845,Black Only,,,10.0,,,,2019
1846,Black Only,,,10.0,,,,2019
1847,White Only,,,20.0,,,,2019
1848,White Only,,,20.0,,,,2019
1855,Black Only,,,80.0,,,,2019
1856,Black Only,,,80.0,,,,2019
1864,White Only,,,20.0,,,,2019
1865,White Only,,,20.0,,,,2019
1869,Black Only,,,30.0,,,,2019
1870,Black Only,,,30.0,,,,2019
1873,White Only,,,100.0,,,,2019
1874,White Only,,,100.0,,,,2019
1875,White Only,,,100.0,,,,2019
1876,Black Only,,,130.0,,,,2019
1877,Black Only,,,130.0,,,,2019
1878,White Only,,,30.0,,,,2019
1879,White Only,,,30.0,,,,2019
1880,White Only,,,30.0,,,,2019
1889,White Only,,,30.0,,,,2019
1890,White Only,,,30.0,,,,2019
1891,White Only,,,30.0,,,,2019
1892,White Only,,,30.0,,,,2019
1893,White Only,,,30.0,,,,2019
1899,Black Only,,,20.0,,,,2019
1901,Black Only,,,20.0,,,,2019
1902,Black Only,,,20.0,,,,2019
1903,Black Only,,,20.0,,,,2019
1904,Black Only,,,60.0,,,,2019
1905,Black Only,,,60.0,,,,2019
1906,Black Only,,,60.0,,,,2019
1907,Black Only,,,60.0,,,,2019
1908,Black Only,,,20.0,,,,2019
1909,Black Only,,,20.0,,,,2019
1914,Black Only,,,20.0,,,,2019
1915,Black Only,,,20.0,,,,2019
1916,White Only,,,100.0,,,,2019
1917,White Only,,,100.0,,,,2019
1925,White Only,,,40.0,,,,2019
1926,White Only,,,40.0,,,,2019
1927,White Only,,,20.0,,,,2019
1929,Black Only,,,10.0,,,,2019
1931,Black Only,,,30.0,,,,2019
1932,Black Only,,,30.0,,,,2019
1933,Black Only,,,30.0,,,,2019
1934,Black Only,,,20.0,,,,2019
1935,Black Only,,,20.0,,,,2019
1936,Black Only,,,20.0,,,,2019
1937,Black Only,,,20.0,,,,2019
1943,Black Only,,,100.0,,,,2019
1944,Black Only,,,100.0,,,,2019
1946,White Only,,,40.0,,,,2019
1947,Asian Only,,,40.0,,,,2019
1949,White Only,,,90.0,,,,2019
1950,White Only,,,90.0,,,,2019
1951,White Only,,,90.0,,,,2019
1952,White Only,,,40.0,,,,2019
1953,White Only,,,40.0,,,,2019
1954,White Only,,,40.0,,,,2019
1955,White Only,,,40.0,,,,2019
1976,White Only,,,50.0,,,,2019
1977,White Only,,,170.0,,,,2019
1978,White Only,,,170.0,,,,2019
1979,White Only,,,170.0,,,,2019
1980,White Only,,,170.0,,,,2019
1981,White Only,,,170.0,,,,2019
1982,White Only,,,170.0,,,,2019
1983,White Only,,,30.0,,,,2019
1984,White Only,,,30.0,,,,2019
1985,White Only,,,30.0,,,,2019
1986,White Only,,,30.0,,,,2019
1987,White Only,,,30.0,,,,2019
1988,White Only,,,10.0,,,,2019
1989,White Only,,,10.0,,,,2019
1990,White Only,,,10.0,,,,2019
1991,White Only,,,10.0,,,,2019
1992,White Only,,,10.0,,,,2019
1993,White Only,,,10.0,,,,2019
1996,White Only,,,30.0,,,,2019
1997,White Only,,,30.0,,,,2019
1998,Black Only,,,50.0,,,,2019
1999,Black Only,,,50.0,,,,2019
2000,Black Only,,,50.0,,,,2019
2003,Black Only,,,150.0,,,,2019
2004,Black Only,,,150.0,,,,2019
2005,Black Only,,,150.0,,,,2019
2006,Black Only,,,150.0,,,,2019
2007,Black Only,,,150.0,,,,2019
2008,White Only,,,100.0,,,,2019
2009,White Only,,,100.0,,,,2019
2015,Black Only,,,30.0,,,,2019
2016,Black Only,,,30.0,,,,2019
2017,Black Only,,,30.0,,,,2019
2018,Black Only,,,30.0,,,,2019
2019,Black Only,,,30.0,,,,2019
2029,White Only,,,30.0,,,,2019
2030,White Only,,,30.0,,,,2019
2031,White Only,,,30.0,,,,2019
2032,White Only,,,30.0,,,,2019
2033,White Only,,,4.0,,,,2019
2034,White Only,,,4.0,,,,2019
2035,White Only,,,100.0,,,,2019
2036,White Only,,,100.0,,,,2019
2037,White Only,,,100.0,,,,2019
2038,White Only,,,100.0,,,,2019
2039,White Only,,,70.0,,,,2019
2040,White Only,,,70.0,,,,2019
2041,White Only,,,70.0,,,,2019
2042,White Only,,,50.0,,,,2019
2043,White Only,,,50.0,,,,2019
2044,Black Only,,,170.0,,,,2019
2045,Black Only,,,170.0,,,,2019
2051,Black Only,,,30.0,,,,2019
2052,Black Only,,,30.0,,,,2019
2053,White Only,,,160.0,,,,2019
2054,White Only,,,160.0,,,,2019
2057,White Only,,,100.0,,,,2019
2058,White Only,,,100.0,,,,2019
2059,White Only,,,50.0,,,,2019
2060,White Only,,,50.0,,,,2019
2078,Black Only,,,100.0,,,,2019
2079,Black Only,,,100.0,,,,2019
2112,White Only,,,50.0,,,,2019
2113,White Only,,,50.0,,,,2019
2114,White Only,,,50.0,,,,2019
2116,White Only,,,40.0,,,,2019
2118,Black Only,,,20.0,,,,2019
2119,Black Only,,,20.0,,,,2019
2122,White Only,,,50.0,,,,2019
2123,White Only,,,50.0,,,,2019
2138,White Only,,,40.0,,,,2019
2139,White Only,,,40.0,,,,2019
2140,White Only,,,40.0,,,,2019
2141,Mixed race,,,30.0,,,,2019
2142,Mixed race,,,30.0,,,,2019
2143,Black Only,,,100.0,,,,2019
2144,Black Only,,,100.0,,,,2019
2145,Black Only,,,100.0,,,,2019
2146,Black Only,,,100.0,,,,2019
2147,Black Only,,,100.0,,,,2019
2148,White Only,,,20.0,,,,2019
2149,White Only,,,20.0,,,,2019
2150,White Only,,,20.0,,,,2019
2151,Black Only,,,200.0,,,,2019
2152,Black Only,,,200.0,,,,2019
2153,Black Only,,,200.0,,,,2019
2154,Black Only,,,200.0,,,,2019
2155,Black Only,,,200.0,,,,2019
2156,Black Only,,,200.0,,,,2019
2157,Black Only,,,200.0,,,,2019
2173,Black Only,,,30.0,,,,2019
2174,Black Only,,,30.0,,,,2019
2180,Black Only,,,40.0,,,,2019
2181,Black Only,,,40.0,,,,2019
2182,Black Only,,,40.0,,,,2019
2183,White Only,,,30.0,,,,2019
2184,White Only,,,30.0,,,,2019
2189,White Only,,,110.0,,,,2019
2190,White Only,,,110.0,,,,2019
2191,White Only,,,50.0,,,,2019
2192,White Only,,,50.0,,,,2019
2193,White Only,,,50.0,,,,2019
2194,White Only,,,50.0,,,,2019
2203,White Only,,,60.0,,,,2019
2204,White Only,,,60.0,,,,2019
2206,Black Only,,,20.0,,,,2019
2207,Black Only,,,30.0,,,,2019
2215,White Only,,,50.0,,,,2019
2216,White Only,,,50.0,,,,2019
2217,White Only,,,50.0,,,,2019
2220,Black Only,,,40.0,,,,2019
2222,Black Only,,,40.0,,,,2019
2239,White Only,,,50.0,,,,2019
2240,White Only,,,50.0,,,,2019
2241,White Only,,,50.0,,,,2019
2242,White Only,,,50.0,,,,2019
2251,Black Only,,,10.0,,,,2019
2255,Black Only,,,20.0,,,,2019
2256,Black Only,,,20.0,,,,2019
2257,Black Only,,,20.0,,,,2019
2258,Black Only,,,20.0,,,,2019
2259,Black Only,,,20.0,,,,2019
2260,Black Only,,,20.0,,,,2019
2261,White Only,,,60.0,,,,2019
2262,White Only,,,60.0,,,,2019
2263,White Only,,,60.0,,,,2019
