,HEFAMINC,HRNUMHOU,HRHTYPE,PTDTRACE,PREMPNOT,PRCHLD,PRNMCHLD,HETS2O,HETS6O,HETS8CO,HESP1,HETSP3O
86701,5,2,4,1,-1,0,0,150,-1,150,1,300
86702,11,2,6,6,1,0,0,60,50,-1,-1,-1
86703,11,2,6,2,1,0,0,60,50,-1,-1,-1
86704,3,1,7,1,4,0,0,100,-1,50,1,170
86705,9,2,4,2,4,0,0,200,50,-1,2,-1
86706,9,2,4,2,4,0,0,200,50,-1,2,-1
86707,5,3,4,1,4,8,2,-1,-1,-1,-1,-1
86708,5,3,4,1,-1,0,0,-1,-1,-1,-1,-1
86709,5,3,4,1,-1,0,0,-1,-1,-1,-1,-1
86710,7,1,6,1,4,0,0,80,20,-1,-1,-1
86711,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86712,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86713,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86714,15,2,1,1,4,0,0,150,20,20,-1,-1
86715,15,2,1,1,4,0,0,150,20,20,-1,-1
86716,14,5,1,1,1,10,3,100,50,-1,-1,-1
86717,14,5,1,1,1,10,3,100,50,-1,-1,-1
86718,14,5,1,1,4,0,0,100,50,-1,-1,-1
86719,14,5,1,1,-1,0,0,100,50,-1,-1,-1
86720,14,5,1,1,-1,0,0,100,50,-1,-1,-1
86721,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86722,5,1,6,1,1,0,0,-1,-1,-1,-1,-1
86723,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86724,3,1,7,1,1,0,0,-1,-1,-1,2,-1
86725,13,3,4,2,1,3,2,180,60,-1,-1,-1
86726,13,3,4,2,-1,0,0,180,60,-1,-1,-1
86727,13,3,4,2,-1,0,0,180,60,-1,-1,-1
86728,14,5,1,1,1,4,1,250,30,-1,-1,-1
86729,14,5,1,1,1,4,1,250,30,-1,-1,-1
86730,14,5,1,1,1,0,0,250,30,-1,-1,-1
86731,14,5,1,1,4,0,0,250,30,-1,-1,-1
86732,14,5,1,1,4,0,0,250,30,-1,-1,-1
86733,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
86734,8,3,3,1,4,10,2,-1,-1,-1,1,360
86735,8,3,3,1,4,0,0,-1,-1,-1,1,360
86736,8,3,3,1,-1,0,0,-1,-1,-1,1,360
86737,14,2,1,1,3,0,0,-1,-1,-1,-1,-1
86738,14,2,1,1,4,0,0,-1,-1,-1,-1,-1
86739,15,3,1,2,1,0,0,150,80,-1,-1,-1
86740,15,3,1,2,4,0,0,150,80,-1,-1,-1
86741,15,3,1,2,-1,0,0,150,80,-1,-1,-1
86742,6,1,7,1,1,0,0,-1,-1,-1,2,-1
86743,1,3,4,2,4,3,1,-1,-1,-1,-1,-1
86744,1,3,4,2,-1,0,0,-1,-1,-1,-1,-1
86745,1,3,4,2,4,0,0,-1,-1,-1,-1,-1
86746,6,3,4,2,1,0,0,-1,-1,-1,2,-1
86747,6,3,4,2,4,0,0,-1,-1,-1,2,-1
86748,6,3,4,2,4,0,0,-1,-1,-1,2,-1
96469,8,1,6,2,1,0,0,-1,-1,-1,-1,-1
96470,13,1,7,2,1,0,0,-1,-1,-1,-1,-1
96471,15,3,1,1,1,3,1,150,-1,-1,-1,-1
96472,15,3,1,1,1,3,1,150,-1,-1,-1,-1
96473,15,3,1,1,-1,0,0,150,-1,-1,-1,-1
96474,7,3,4,1,4,0,0,-1,-1,-1,-1,-1
96475,7,3,4,1,1,2,1,-1,-1,-1,-1,-1
96476,7,3,4,1,-1,0,0,-1,-1,-1,-1,-1
96477,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96478,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96479,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96480,8,3,4,2,1,5,2,-1,40,100,2,-1
96481,8,3,4,2,-1,0,0,-1,40,100,2,-1
96482,8,3,4,2,-1,0,0,-1,40,100,2,-1
96483,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96484,12,2,1,1,1,0,0,210,-1,-1,-1,-1
96485,12,2,1,1,1,0,0,210,-1,-1,-1,-1
96486,14,2,6,1,1,0,0,100,80,-1,-1,-1
96487,14,2,6,1,4,0,0,100,80,-1,-1,-1
96488,3,1,7,2,1,0,0,-1,-1,-1,-1,-1
96489,4,2,1,1,4,0,0,150,-1,-1,-1,-1
96490,4,2,1,1,4,0,0,150,-1,-1,-1,-1
96491,14,1,6,1,1,0,0,-1,-1,-1,-1,-1
96492,15,2,1,1,1,0,0,50,-1,-1,-1,-1
96493,15,2,1,1,4,0,0,50,-1,-1,-1,-1
96494,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96495,9,2,1,1,4,0,0,200,50,-1,2,-1
96496,9,2,1,1,1,0,0,200,50,-1,2,-1
96497,11,2,1,2,1,0,0,-1,-1,-1,-1,-1
96498,11,2,1,2,1,0,0,-1,-1,-1,-1,-1
96499,15,2,1,1,1,0,0,100,80,-1,-1,-1
96500,15,2,1,1,1,0,0,100,80,-1,-1,-1
96501,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96502,11,2,4,2,1,0,0,200,-1,-1,-1,-1
96503,11,2,4,2,1,0,0,200,-1,-1,-1,-1
96504,15,3,1,1,1,0,0,130,50,-1,-1,-1
96505,15,3,1,1,1,0,0,130,50,-1,-1,-1
96506,15,3,1,1,1,0,0,130,50,-1,-1,-1
96507,4,6,1,2,4,0,0,-1,-1,60,1,20
96508,4,6,1,2,4,0,0,-1,-1,60,1,20
96509,4,6,1,2,1,0,0,-1,-1,60,1,20
96510,4,6,1,2,-1,0,0,-1,-1,60,1,20
96511,4,6,1,2,4,0,0,-1,-1,60,1,20
96512,4,6,1,2,4,0,0,-1,-1,60,1,20
96513,6,2,4,2,1,0,0,150,-1,50,2,-1
96514,6,2,4,2,4,0,0,150,-1,50,2,-1
96515,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96516,12,2,1,1,4,0,0,-1,-1,-1,-1,-1
96517,12,2,1,1,4,0,0,-1,-1,-1,-1,-1
96518,9,3,6,1,1,0,0,100,-1,-1,2,-1
96519,9,3,6,1,1,0,0,100,-1,-1,2,-1
96520,9,3,6,1,-1,0,0,100,-1,-1,2,-1
96521,13,4,1,1,1,5,2,-1,-1,-1,-1,-1
96522,13,4,1,1,1,5,2,-1,-1,-1,-1,-1
96523,13,4,1,1,-1,0,0,-1,-1,-1,-1,-1
96524,13,4,1,1,-1,0,0,-1,-1,-1,-1,-1
96525,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96526,5,4,4,1,4,0,0,-1,-1,-1,-1,-1
96527,5,4,4,1,4,0,0,-1,-1,-1,-1,-1
96528,5,4,4,1,4,0,0,-1,-1,-1,-1,-1
96529,5,4,4,1,4,0,0,-1,-1,-1,-1,-1
96530,3,3,4,2,1,4,1,-1,-1,-1,-1,-1
96531,3,3,4,2,2,0,0,-1,-1,-1,-1,-1
96532,3,3,4,2,4,0,0,-1,-1,-1,-1,-1
96533,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96534,16,2,1,1,1,0,0,200,100,-1,-1,-1
96535,16,2,1,1,1,0,0,200,100,-1,-1,-1
96536,13,4,1,1,1,4,2,150,80,-1,-1,-1
96537,13,4,1,1,1,4,2,150,80,-1,-1,-1
96538,13,4,1,1,4,0,0,150,80,-1,-1,-1
96539,13,4,1,1,-1,0,0,150,80,-1,-1,-1
96540,3,1,6,1,4,0,0,70,-1,-1,1,130
96541,15,3,3,2,1,0,0,140,40,-1,2,-1
96542,15,3,3,2,4,0,0,140,40,-1,2,-1
96543,15,3,3,2,1,0,0,140,40,-1,2,-1
96544,15,2,4,1,1,0,0,-1,-1,-1,-1,-1
96545,15,2,4,1,1,0,0,-1,-1,-1,-1,-1
96546,7,1,7,1,4,0,0,-1,-1,-1,-1,-1
96547,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96548,13,4,1,1,1,3,2,300,200,-1,-1,-1
96549,13,4,1,1,1,3,2,300,200,-1,-1,-1
96550,13,4,1,1,-1,0,0,300,200,-1,-1,-1
96551,13,4,1,1,-1,0,0,300,200,-1,-1,-1
96552,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
96553,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
100456,6,3,4,2,1,0,0,80,-1,40,2,-1
100457,6,3,4,2,1,0,0,80,-1,40,2,-1
100458,6,3,4,2,1,0,0,80,-1,40,2,-1
100459,9,2,3,2,1,3,1,160,-1,100,1,260
100460,9,2,3,2,-1,0,0,160,-1,100,1,260
100461,16,5,4,2,1,8,2,200,-1,-1,-1,-1
100462,16,5,4,2,1,0,0,200,-1,-1,-1,-1
100463,16,5,4,2,1,0,0,200,-1,-1,-1,-1
100464,16,5,4,2,-1,0,0,200,-1,-1,-1,-1
100465,16,5,4,2,-1,0,0,200,-1,-1,-1,-1
100466,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
100467,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
100468,5,4,4,1,4,0,0,350,-1,-1,2,-1
100469,5,4,4,1,4,0,0,350,-1,-1,2,-1
100470,5,4,4,1,-1,0,0,350,-1,-1,2,-1
100471,5,4,4,1,-1,0,0,350,-1,-1,2,-1
100472,9,1,7,2,4,0,0,-1,-1,-1,-1,-1
100473,9,3,4,2,2,0,0,200,20,100,1,180
100474,9,3,4,2,1,0,0,200,20,100,1,180
100475,9,3,4,2,2,0,0,200,20,100,1,180
100476,15,2,1,1,1,0,0,100,60,-1,-1,-1
100477,15,2,1,1,1,0,0,100,60,-1,-1,-1
100478,4,3,1,1,4,0,0,-1,-1,-1,-1,-1
100479,4,3,1,1,4,0,0,-1,-1,-1,-1,-1
100480,4,3,1,1,1,0,0,-1,-1,-1,-1,-1
100481,9,1,6,2,1,0,0,130,30,-1,-1,-1
100482,13,3,1,2,1,3,1,80,-1,-1,-1,-1
100483,13,3,1,2,4,3,1,80,-1,-1,-1,-1
100484,13,3,1,2,-1,0,0,80,-1,-1,-1,-1
100485,13,2,1,1,4,0,0,150,-1,-1,-1,-1
100486,13,2,1,1,4,0,0,150,-1,-1,-1,-1
100487,16,3,2,1,-1,0,0,130,-1,-1,-1,-1
100488,16,3,2,1,1,0,0,130,-1,-1,-1,-1
100489,16,3,2,1,1,0,0,130,-1,-1,-1,-1
100490,14,2,1,2,1,0,0,100,-1,-1,-1,-1
100491,14,2,1,2,1,0,0,100,-1,-1,-1,-1
100492,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
100493,12,2,4,1,1,3,1,160,50,-1,-1,-1
100494,12,2,4,1,-1,0,0,160,50,-1,-1,-1
100495,10,1,7,1,4,0,0,100,40,-1,-1,-1
100496,1,1,6,1,4,0,0,-1,-1,-1,-1,-1
100497,6,3,1,2,4,4,1,80,-1,30,2,-1
100498,6,3,1,2,4,4,1,80,-1,30,2,-1
100499,6,3,1,2,-1,0,0,80,-1,30,2,-1
100500,15,4,1,2,1,3,1,100,100,-1,-1,-1
100501,15,4,1,2,1,3,1,100,100,-1,-1,-1
100502,15,4,1,2,1,0,0,100,100,-1,-1,-1
100503,15,4,1,2,-1,0,0,100,100,-1,-1,-1
100504,16,2,1,1,4,0,0,200,50,-1,-1,-1
100505,16,2,1,1,1,0,0,200,50,-1,-1,-1
103751,4,1,6,2,4,0,0,190,-1,200,1,190
103752,4,1,7,2,4,0,0,30,30,-1,1,160
103753,4,1,6,2,1,0,0,100,50,50,2,-1
103754,10,1,7,2,1,0,0,-1,-1,-1,-1,-1
103755,13,4,1,1,4,0,0,200,50,-1,-1,-1
103756,13,4,1,1,1,0,0,200,50,-1,-1,-1
103757,13,4,1,1,1,3,1,200,50,-1,-1,-1
103758,13,4,1,1,-1,0,0,200,50,-1,-1,-1
103759,10,2,1,2,4,0,0,100,-1,-1,-1,-1
103760,10,2,1,2,4,0,0,100,-1,-1,-1,-1
103761,8,1,7,2,1,0,0,100,40,-1,2,-1
103762,8,1,6,2,4,0,0,80,10,-1,2,-1
103763,14,5,1,2,4,0,0,-1,-1,40,2,-1
103764,14,5,1,2,4,3,2,-1,-1,40,2,-1
103765,14,5,1,2,-1,0,0,-1,-1,40,2,-1
103766,14,5,1,2,-1,0,0,-1,-1,40,2,-1
103767,14,5,1,2,1,0,0,-1,-1,40,2,-1
103768,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103769,11,2,4,2,1,0,0,70,30,-1,-1,-1
103770,11,2,4,2,1,0,0,70,30,-1,-1,-1
103771,15,2,1,1,1,0,0,100,-1,-1,-1,-1
103772,15,2,1,1,1,0,0,100,-1,-1,-1,-1
103773,11,1,7,2,1,0,0,100,70,-1,-1,-1
103774,1,1,7,2,2,0,0,150,20,200,1,390
103775,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103776,3,2,7,1,4,0,0,60,-1,30,2,-1
103777,3,2,7,1,1,0,0,60,-1,30,2,-1
103778,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103779,8,2,7,1,1,0,0,-1,-1,-1,1,190
103780,8,2,7,1,1,0,0,-1,-1,-1,1,190
103781,8,2,1,1,4,0,0,-1,-1,-1,2,-1
103782,8,2,1,1,4,0,0,-1,-1,-1,2,-1
103783,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103784,8,1,7,2,1,0,0,150,40,-1,2,-1
103785,14,3,1,1,1,0,0,-1,-1,-1,-1,-1
103786,14,3,1,1,1,0,0,-1,-1,-1,-1,-1
103787,14,3,1,1,1,0,0,-1,-1,-1,-1,-1
103788,1,3,1,1,4,3,1,-1,-1,30,1,300
103789,1,3,1,1,4,3,1,-1,-1,30,1,300
103790,1,3,1,1,-1,0,0,-1,-1,30,1,300
103791,15,3,1,1,1,1,1,210,-1,-1,-1,-1
103792,15,3,1,1,4,1,1,210,-1,-1,-1,-1
103793,15,3,1,1,-1,0,0,210,-1,-1,-1,-1
103794,12,2,1,1,4,0,0,-1,-1,-1,-1,-1
103795,12,2,1,1,1,0,0,-1,-1,-1,-1,-1
103796,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103797,12,4,1,2,1,10,2,-1,-1,-1,2,-1
103798,12,4,1,2,1,10,2,-1,-1,-1,2,-1
103799,12,4,1,2,4,0,0,-1,-1,-1,2,-1
103800,12,4,1,2,-1,0,0,-1,-1,-1,2,-1
103801,12,3,4,2,1,1,2,-1,-1,-1,-1,-1
103802,12,3,4,2,-1,0,0,-1,-1,-1,-1,-1
103803,12,3,4,2,-1,0,0,-1,-1,-1,-1,-1
103804,14,2,1,1,1,0,0,-1,-1,-1,-1,-1
103805,14,2,1,1,1,0,0,-1,-1,-1,-1,-1
103806,14,3,1,1,1,2,1,100,-1,-1,-1,-1
103807,14,3,1,1,1,2,1,100,-1,-1,-1,-1
103808,14,3,1,1,-1,0,0,100,-1,-1,-1,-1
103809,4,5,1,1,4,0,0,350,150,-1,-1,-1
103810,4,5,1,1,1,0,0,350,150,-1,-1,-1
103811,4,5,1,1,1,0,0,350,150,-1,-1,-1
103812,4,5,1,1,1,0,0,350,150,-1,-1,-1
103813,4,5,1,1,1,0,0,350,150,-1,-1,-1
103814,14,1,7,1,1,0,0,50,30,-1,-1,-1
103815,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
103816,4,1,7,2,4,0,0,-1,-1,-1,-1,-1
103817,7,1,7,1,4,0,0,-1,-1,-1,-1,-1
103818,6,5,1,1,1,2,1,200,-1,-1,-1,-1
103819,6,5,1,1,4,0,0,200,-1,-1,-1,-1
103820,6,5,1,1,4,0,0,200,-1,-1,-1,-1
103821,6,5,1,1,-1,0,0,200,-1,-1,-1,-1
103822,6,5,1,1,1,2,1,200,-1,-1,-1,-1
103823,15,4,1,2,1,0,0,40,20,-1,-1,-1
103824,15,4,1,2,1,0,0,40,20,-1,-1,-1
103825,15,4,1,2,-1,0,0,40,20,-1,-1,-1
103826,15,4,1,2,1,0,0,40,20,-1,-1,-1
103827,16,3,1,1,1,0,0,-1,-1,-1,-1,-1
103828,16,3,1,4,1,0,0,-1,-1,-1,-1,-1
103829,16,3,1,1,1,0,0,-1,-1,-1,-1,-1
103830,4,3,1,1,4,0,0,-1,-1,-1,-1,-1
103831,4,3,1,1,4,0,0,-1,-1,-1,-1,-1
103832,4,3,1,1,4,0,0,-1,-1,-1,-1,-1
107571,8,1,7,2,1,0,0,60,50,-1,2,-1
107572,1,3,4,1,1,10,2,100,50,-1,1,600
107573,1,3,4,1,4,0,0,100,50,-1,1,600
107574,1,3,4,1,-1,0,0,100,50,-1,1,600
107575,15,5,1,2,4,3,2,-1,-1,-1,-1,-1
107576,15,5,1,2,1,3,2,-1,-1,-1,-1,-1
107577,15,5,1,2,-1,0,0,-1,-1,-1,-1,-1
107578,15,5,1,2,-1,0,0,-1,-1,-1,-1,-1
107579,15,5,1,2,4,0,0,-1,-1,-1,-1,-1
107580,6,1,7,2,1,0,0,-1,-1,-1,-1,-1
107581,1,3,4,2,4,3,2,200,-1,-1,2,-1
107582,1,3,4,2,-1,0,0,200,-1,-1,2,-1
107583,1,3,4,2,-1,0,0,200,-1,-1,2,-1
107584,14,3,3,1,1,0,0,-1,-1,-1,-1,-1
107585,14,3,3,1,4,0,0,-1,-1,-1,-1,-1
107586,14,3,3,1,-1,0,0,-1,-1,-1,-1,-1
107587,5,1,7,2,4,0,0,-1,-1,-1,-1,-1
107588,5,1,6,2,4,0,0,-1,-1,-1,-1,-1
107589,11,2,4,2,1,4,1,60,30,-1,2,-1
107590,11,2,4,2,4,0,0,60,30,-1,2,-1
107591,14,3,4,1,4,0,0,-1,-1,-1,-1,-1
107592,14,3,4,1,1,0,0,-1,-1,-1,-1,-1
107593,14,3,4,1,4,0,0,-1,-1,-1,-1,-1
107594,3,1,6,1,4,0,0,-1,-1,80,2,-1
107595,13,4,1,1,1,4,2,220,-1,-1,-1,-1
107596,13,4,1,1,4,4,2,220,-1,-1,-1,-1
107597,13,4,1,1,4,0,0,220,-1,-1,-1,-1
107598,13,4,1,1,4,0,0,220,-1,-1,-1,-1
107599,5,3,4,2,1,8,2,60,40,-1,1,4
107600,5,3,4,2,-1,0,0,60,40,-1,1,4
107601,5,3,4,2,-1,0,0,60,40,-1,1,4
107602,7,3,3,1,1,0,0,-1,-1,-1,-1,-1
107603,7,3,3,1,1,0,0,-1,-1,-1,-1,-1
107604,7,3,3,1,-1,0,0,-1,-1,-1,-1,-1
107605,4,2,4,1,4,0,0,70,-1,30,2,-1
107606,4,2,4,1,4,0,0,70,-1,30,2,-1
107607,12,3,1,1,1,3,1,250,20,-1,-1,-1
107608,12,3,1,1,1,3,1,250,20,-1,-1,-1
107609,12,3,1,1,-1,0,0,250,20,-1,-1,-1
107610,15,2,4,1,1,0,0,150,-1,-1,-1,-1
107611,15,2,4,1,1,0,0,150,-1,-1,-1,-1
107612,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
107613,9,2,1,1,1,0,0,-1,-1,-1,-1,-1
107614,9,2,1,1,4,0,0,-1,-1,-1,-1,-1
107615,9,6,4,2,4,0,0,200,40,-1,1,-2
107616,9,6,4,2,3,4,1,200,40,-1,1,-2
107617,9,6,4,2,4,0,0,200,40,-1,1,-2
107618,9,6,4,2,4,0,0,200,40,-1,1,-2
107619,9,6,4,2,4,0,0,200,40,-1,1,-2
107620,9,6,4,2,1,4,1,200,40,-1,1,-2
107621,11,1,6,2,1,0,0,-1,20,-1,-1,-1
107622,6,1,7,1,4,0,0,60,30,-1,-1,-1
107623,13,2,1,1,4,0,0,-1,-1,-1,-1,-1
107624,13,2,1,1,1,0,0,-1,-1,-1,-1,-1
107625,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
107626,10,2,1,2,4,0,0,50,60,-1,-1,-1
107627,10,2,1,2,4,0,0,50,60,-1,-1,-1
107628,3,1,6,2,4,0,0,-1,-1,-1,2,-1
107629,4,1,7,2,4,0,0,-1,-1,-1,2,-1
107630,4,2,4,2,4,0,0,100,-1,-1,2,-1
107631,4,2,4,2,4,0,0,100,-1,-1,2,-1
107632,9,4,1,1,1,3,2,200,-1,-1,2,-1
107633,9,4,1,1,1,3,2,200,-1,-1,2,-1
107634,9,4,1,1,-1,0,0,200,-1,-1,2,-1
107635,9,4,1,1,-1,0,0,200,-1,-1,2,-1
107636,14,4,1,2,4,3,1,-1,-1,-1,-1,-1
107637,14,4,1,2,1,3,1,-1,-1,-1,-1,-1
107638,14,4,1,2,-1,0,0,-1,-1,-1,-1,-1
107639,14,4,1,2,1,0,0,-1,-1,-1,-1,-1
107640,15,2,1,1,4,0,0,230,20,-1,-1,-1
107641,15,2,1,1,1,0,0,230,20,-1,-1,-1
107642,8,2,3,1,1,0,0,-1,-1,-1,-1,-1
107643,8,2,3,1,1,0,0,-1,-1,-1,-1,-1
107644,11,2,1,1,4,0,0,70,-1,30,-1,-1
107645,11,2,1,1,4,0,0,70,-1,30,-1,-1
107646,16,2,1,1,1,0,0,130,100,-1,2,-1
107647,16,2,1,1,1,0,0,130,100,-1,2,-1
107648,14,2,6,1,1,0,0,80,-1,50,-1,-1
107649,14,2,6,1,4,0,0,80,-1,50,-1,-1
107650,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
107651,15,4,1,1,1,3,2,100,200,-1,-1,-1
107652,15,4,1,1,1,3,2,100,200,-1,-1,-1
107653,15,4,1,1,-1,0,0,100,200,-1,-1,-1
107654,15,4,1,1,-1,0,0,100,200,-1,-1,-1
107655,15,2,4,1,1,0,0,300,20,-1,-1,-1
107656,15,2,4,1,1,0,0,300,20,-1,-1,-1
107657,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
107658,11,1,6,1,4,0,0,-2,-1,-1,-1,-1
107659,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
107660,8,1,6,2,1,0,0,50,40,-1,-1,-1
107661,10,1,7,1,1,0,0,100,40,-1,2,-1
107662,1,1,7,2,4,0,0,-1,-1,-1,-1,-1
109109,6,4,4,2,1,10,3,100,-1,-1,2,-1
109110,6,4,4,2,4,0,0,100,-1,-1,2,-1
109111,6,4,4,2,-1,0,0,100,-1,-1,2,-1
109112,6,4,4,2,-1,0,0,100,-1,-1,2,-1
109113,7,4,4,2,4,0,0,-1,-1,-1,-1,-1
109114,7,4,4,2,4,0,0,-1,-1,-1,-1,-1
109115,7,4,4,2,1,4,1,-1,-1,-1,-1,-1
109116,7,4,4,2,2,0,0,-1,-1,-1,-1,-1
109117,1,4,1,2,4,10,2,-1,-1,-1,-1,-1
109118,1,4,1,2,1,10,2,-1,-1,-1,-1,-1
109119,1,4,1,2,1,0,0,-1,-1,-1,-1,-1
109120,1,4,1,2,-1,0,0,-1,-1,-1,-1,-1
109121,8,3,4,2,1,0,0,-1,-1,-1,-1,-1
109122,8,3,4,2,2,0,0,-1,-1,-1,-1,-1
109123,8,3,4,2,1,0,0,-1,-1,-1,-1,-1
109124,10,3,4,2,1,3,2,60,-1,100,2,-1
109125,10,3,4,2,-1,0,0,60,-1,100,2,-1
109126,10,3,4,2,-1,0,0,60,-1,100,2,-1
109127,12,3,1,1,1,1,1,100,50,200,2,-1
109128,12,3,1,1,1,1,1,100,50,200,2,-1
109129,12,3,1,1,-1,0,0,100,50,200,2,-1
109130,13,1,6,2,1,0,0,60,-1,-1,-1,-1
109131,5,1,6,2,1,0,0,50,-1,-1,2,-1
109132,12,2,1,1,1,0,0,-1,-1,-1,-1,-1
109133,12,2,1,1,1,0,0,-1,-1,-1,-1,-1
109134,5,1,7,2,4,0,0,-1,-1,-1,-1,-1
109135,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
109136,13,2,1,1,4,0,0,-1,-1,-1,-1,-1
109137,13,2,1,1,1,0,0,-1,-1,-1,-1,-1
109138,11,3,4,1,1,0,0,90,-1,-1,-1,-1
109139,11,3,4,1,1,0,0,90,-1,-1,-1,-1
109140,11,3,4,1,1,0,0,90,-1,-1,-1,-1
109141,8,2,4,2,4,0,0,130,-1,-1,-1,-1
109142,8,2,4,2,4,0,0,130,-1,-1,-1,-1
109143,6,1,7,2,1,0,0,120,30,-1,2,-1
109144,13,1,7,2,1,0,0,40,100,-1,-1,-1
109145,6,1,6,2,1,0,0,40,-1,-1,-1,-1
109146,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
109147,13,2,7,1,1,0,0,150,-1,-1,-1,-1
109148,13,2,7,1,1,0,0,150,-1,-1,-1,-1
109149,15,4,1,1,1,6,2,150,100,-1,-1,-1
109150,15,4,1,1,1,6,2,150,100,-1,-1,-1
109151,15,4,1,6,-1,0,0,150,100,-1,-1,-1
109152,15,4,1,1,-1,0,0,150,100,-1,-1,-1
109153,14,2,1,1,1,0,0,-1,-1,-1,-1,-1
109154,14,2,1,1,1,0,0,-1,-1,-1,-1,-1
109155,3,2,6,1,1,0,0,50,10,-1,2,-1
109156,3,2,6,1,1,0,0,50,10,-1,2,-1
109157,13,2,1,1,4,0,0,100,50,-1,-1,-1
109158,13,2,1,1,4,0,0,100,50,-1,-1,-1
109159,11,1,7,1,4,0,0,-1,-1,-1,-1,-1
109160,13,3,4,2,1,2,1,-1,-1,-1,-1,-1
109161,13,3,4,2,1,2,1,-1,-1,-1,-1,-1
109162,13,3,4,2,-1,0,0,-1,-1,-1,-1,-1
109163,9,2,4,2,1,0,0,90,120,-1,-1,-1
109164,9,2,4,2,1,0,0,90,120,-1,-1,-1
109165,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
110364,9,4,4,1,1,10,3,150,-1,-1,2,-1
110365,9,4,4,1,4,0,0,150,-1,-1,2,-1
110366,9,4,4,1,-1,0,0,150,-1,-1,2,-1
110367,9,4,4,1,-1,0,0,150,-1,-1,2,-1
110368,11,4,4,1,1,6,3,150,30,-1,2,-1
110369,11,4,4,1,-1,0,0,150,30,-1,2,-1
110370,11,4,4,1,-1,0,0,150,30,-1,2,-1
110371,11,4,4,1,-1,0,0,150,30,-1,2,-1
110372,4,5,1,6,4,11,3,200,50,-1,1,648
110373,4,5,1,1,1,11,3,200,50,-1,1,648
110374,4,5,1,6,-1,0,0,200,50,-1,1,648
110375,4,5,1,6,-1,0,0,200,50,-1,1,648
110376,4,5,1,6,-1,0,0,200,50,-1,1,648
110377,15,3,1,1,4,0,0,-1,-1,-1,-1,-1
110378,15,3,1,2,1,0,0,-1,-1,-1,-1,-1
110379,15,3,1,2,1,0,0,-1,-1,-1,-1,-1
110380,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
110381,3,1,6,2,4,0,0,50,-1,-1,1,180
110382,16,4,1,1,1,6,2,150,100,-1,-1,-1
110383,16,4,1,1,1,6,2,150,100,-1,-1,-1
110384,16,4,1,1,-1,0,0,150,100,-1,-1,-1
110385,16,4,1,1,-1,0,0,150,100,-1,-1,-1
110386,7,4,4,1,4,4,2,-1,-1,-1,1,40
110387,7,4,4,1,1,0,0,-1,-1,-1,1,40
110388,7,4,4,1,4,0,0,-1,-1,-1,1,40
110389,7,4,4,1,4,0,0,-1,-1,-1,1,40
110390,16,4,1,1,1,0,0,300,80,-1,-1,-1
110391,16,4,1,1,1,0,0,300,80,-1,-1,-1
110392,16,4,1,1,1,0,0,300,80,-1,-1,-1
110393,16,4,1,1,1,0,0,300,80,-1,-1,-1
110394,16,1,6,1,1,0,0,100,-1,-1,-1,-1
110395,1,2,6,1,4,0,0,-1,150,-1,2,-1
