,Unnamed: 0,FAMILY_INCOME,HOUSEHOLD_TYPE,RACE,EMPLOYMENT_STATUS,PRCHLD,HOUSEHOLD_PURCHASES_GROCERIES,HOUSEHOLD_PURCHASES_RESTAURANTS,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,Y/N_RECEVIED_FOODBENEFITS_PAST12MONTHS,FOODSTAMPS_AMT_PERMONTH
930,49302,15,4,1,1,3,180,20,-1,-1,-1
931,49303,15,4,1,1,0,180,20,-1,-1,-1
932,49304,15,4,1,-1,0,180,20,-1,-1,-1
933,49305,15,4,1,-1,0,180,20,-1,-1,-1
934,49306,15,1,1,1,8,-1,-1,-1,-1,-1
935,49307,15,1,1,4,8,-1,-1,-1,-1,-1
936,49308,15,1,1,-1,0,-1,-1,-1,-1,-1
937,49309,15,1,1,-1,0,-1,-1,-1,-1,-1
938,49310,8,7,1,4,0,10,-1,-1,1,190
939,49311,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
940,49312,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
941,49313,12,1,1,4,0,-1,-1,-1,-1,-1
942,49314,12,1,1,4,0,-1,-1,-1,-1,-1
943,49315,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
944,49316,3,3,2,1,10,200,20,100,1,100
945,49317,3,3,2,4,0,200,20,100,1,100
946,49318,3,3,2,-1,0,200,20,100,1,100
947,49319,3,3,2,-1,0,200,20,100,1,100
948,49320,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
949,49321,7,1,1,1,1,100,4,-1,2,-1
950,49322,7,1,1,4,1,100,4,-1,2,-1
951,49323,7,1,1,-1,0,100,4,-1,2,-1
952,49324,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
953,49325,5,7,1,4,0,300,-1,-1,2,-1
954,49326,7,4,2,1,2,50,30,100,2,-1
955,49327,7,4,2,-1,0,50,30,100,2,-1
956,49328,13,1,1,4,0,-1,-1,-1,-1,-1
957,49329,13,1,1,4,0,-1,-1,-1,-1,-1
958,49330,3,6,1,1,0,90,4,50,1,110
959,49331,11,1,1,4,0,80,-1,-1,-1,-1
960,49332,11,1,1,1,0,80,-1,-1,-1,-1
961,49333,1,4,2,4,0,-1,-1,-1,2,-1
962,49334,1,4,2,4,0,-1,-1,-1,2,-1
963,49335,12,1,1,1,0,-1,-1,-1,-1,-1
964,49336,12,1,1,1,0,-1,-1,-1,-1,-1
965,49337,13,1,2,1,0,-1,-1,-1,-1,-1
966,49338,13,1,2,4,0,-1,-1,-1,-1,-1
967,49339,13,1,2,4,0,-1,-1,-1,-1,-1
968,49340,13,1,2,1,0,-1,-1,-1,-1,-1
969,49341,11,7,2,1,0,20,70,-1,-1,-1
970,49342,11,7,1,4,0,-1,-1,-1,-1,-1
971,49343,5,7,1,4,0,4,-1,-1,-1,-1
972,49344,6,1,1,4,0,40,4,-1,2,-1
973,49345,6,1,1,4,0,40,4,-1,2,-1
974,49346,11,4,1,1,0,80,-1,-1,-1,-1
975,49347,11,4,1,1,0,80,-1,-1,-1,-1
976,49348,15,1,1,1,0,100,-1,-1,-1,-1
977,49349,15,1,1,1,0,100,-1,-1,-1,-1
978,49350,13,1,1,4,0,80,-1,-1,-1,-1
979,49351,13,1,1,4,0,80,-1,-1,-1,-1
980,49352,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
981,49353,13,1,1,2,2,350,30,-1,-1,-1
982,49354,13,1,1,1,2,350,30,-1,-1,-1
983,49355,13,1,1,-1,0,350,30,-1,-1,-1
984,49356,13,1,1,-1,0,350,30,-1,-1,-1
985,49357,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
986,49358,10,6,1,4,0,200,30,-1,2,-1
987,49359,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
988,49360,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
989,49361,13,3,2,2,1,200,60,-1,-1,-1
990,49362,13,3,2,1,1,200,60,-1,-1,-1
991,49363,13,3,2,-1,0,200,60,-1,-1,-1
992,49364,3,4,2,4,3,-1,-1,-1,1,-1
993,49365,3,4,2,4,0,-1,-1,-1,1,-1
994,49366,3,4,2,-1,0,-1,-1,-1,1,-1
995,49367,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
996,49368,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
997,49369,1,1,2,4,0,-1,10,30,1,20
998,49370,1,1,2,4,0,-1,10,30,1,20
999,49371,1,1,2,1,0,-1,10,30,1,20
1000,49372,7,4,2,1,4,150,10,-1,2,-1
1001,49373,7,4,2,4,0,150,10,-1,2,-1
1002,49374,13,6,1,4,0,-1,200,-1,-1,-1
1003,49375,13,6,1,4,0,-1,200,-1,-1,-1
1004,49376,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1005,49377,4,6,2,4,0,-1,-1,-1,-1,-1
1006,49378,4,6,2,4,0,-1,-1,-1,-1,-1
1007,49379,12,1,1,1,3,170,40,-1,-1,-1
1008,49380,12,1,1,4,3,170,40,-1,-1,-1
1009,49381,12,1,1,-1,0,170,40,-1,-1,-1
1010,49382,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1011,49383,12,7,1,4,0,50,150,20,-1,-1
1012,49384,3,7,1,1,0,50,30,-1,2,-1
1013,49385,15,1,1,1,1,290,50,10,-1,-1
1014,49386,15,1,1,1,1,290,50,10,-1,-1
1015,49387,15,1,1,-1,0,290,50,10,-1,-1
1016,49388,15,1,1,1,4,250,30,-1,-1,-1
1017,49389,15,1,1,1,4,250,30,-1,-1,-1
1018,49390,15,1,1,4,0,250,30,-1,-1,-1
1019,49391,15,1,1,4,0,250,30,-1,-1,-1
1020,49392,15,1,1,-1,0,250,30,-1,-1,-1
1021,49393,11,7,2,1,0,-1,30,-1,-1,-1
1022,49394,16,1,1,1,0,90,-1,-1,-1,-1
1023,49395,16,1,1,1,0,90,-1,-1,-1,-1
1024,49396,5,7,1,4,0,-1,-1,-1,-1,-1
1025,49397,1,7,2,4,0,-1,-1,-1,-1,-1
1026,49398,6,7,1,4,0,-1,-1,-1,-1,-1
1027,49399,6,7,2,4,0,-1,-1,-1,-1,-1
1028,49400,7,4,2,1,1,100,20,-1,2,-1
1029,49401,7,4,2,-1,0,100,20,-1,2,-1
1030,49402,7,4,2,-1,0,100,20,-1,2,-1
1031,49403,4,1,1,4,0,70,20,-1,-1,-1
1032,49404,4,1,1,4,0,70,20,-1,-1,-1
1033,49405,6,1,1,4,0,-1,-1,-1,-1,-1
1034,49406,6,1,1,4,0,-1,-1,-1,-1,-1
1035,49407,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1036,49408,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1037,49409,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1038,49410,12,1,1,1,0,-1,-1,-1,-1,-1
1039,49411,12,1,1,1,0,-1,-1,-1,-1,-1
1040,49412,12,1,1,2,0,-1,-1,-1,-1,-1
1041,49413,13,3,2,1,0,200,-1,-1,-1,-1
1042,49414,13,3,2,1,0,200,-1,-1,-1,-1
1043,49415,13,3,2,4,0,200,-1,-1,-1,-1
1044,49416,13,3,2,1,0,200,-1,-1,-1,-1
1045,49417,13,3,2,4,0,200,-1,-1,-1,-1
1046,49418,13,1,2,1,0,-1,-1,-1,-1,-1
1047,49419,13,1,2,1,0,-1,-1,-1,-1,-1
1048,49420,13,1,2,1,0,-1,-1,-1,-1,-1
1049,49421,13,1,2,1,0,-1,-1,-1,-1,-1
1050,49422,3,7,1,4,0,-1,-1,-1,-1,-1
1051,49423,9,6,1,1,0,-1,50,-1,-1,-1
1052,49424,14,1,1,1,9,100,-1,-1,-1,-1
1053,49425,14,1,1,1,9,100,-1,-1,-1,-1
1054,49426,14,1,1,4,0,100,-1,-1,-1,-1
1055,49427,14,1,1,-1,0,100,-1,-1,-1,-1
1056,49428,14,1,1,-1,0,100,-1,-1,-1,-1
1057,49429,10,1,1,1,8,-1,-1,-1,-1,-1
1058,49430,10,1,1,4,8,-1,-1,-1,-1,-1
1059,49431,10,1,1,-1,0,-1,-1,-1,-1,-1
1060,49432,10,1,1,-1,0,-1,-1,-1,-1,-1
1061,49433,10,1,1,-1,0,-1,-1,-1,-1,-1
1062,49434,10,1,1,-1,0,-1,-1,-1,-1,-1
1063,49435,15,1,1,1,2,50,70,-1,-1,-1
1064,49436,15,1,1,1,2,50,70,-1,-1,-1
1065,49437,15,1,1,-1,0,50,70,-1,-1,-1
1066,49438,14,7,1,1,0,150,160,-1,-1,-1
1067,49439,16,1,1,4,0,50,50,-1,-1,-1
1068,49440,16,1,1,4,0,50,50,-1,-1,-1
1069,49441,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1070,49442,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1071,49443,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1072,49444,16,1,1,4,0,-1,-1,-1,-1,-1
1073,49445,16,1,1,4,0,-1,-1,-1,-1,-1
1074,49446,16,1,1,1,0,-1,-1,-1,-1,-1
1075,49447,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1076,49448,6,1,1,1,0,60,-1,50,2,-1
1077,49449,6,1,1,4,0,60,-1,50,2,-1
1078,49450,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1079,49451,7,4,2,4,6,100,30,-1,1,200
1080,49452,7,4,2,-1,0,100,30,-1,1,200
1081,49453,7,4,2,-1,0,100,30,-1,1,200
1082,49454,1,3,1,2,0,-1,-1,-1,2,-1
1083,49455,1,3,1,2,0,-1,-1,-1,2,-1
1084,49456,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1085,49457,10,7,1,4,0,-1,-1,-1,-1,-1
1086,49458,2,4,1,1,0,160,-1,80,1,200
1087,49459,2,4,1,4,0,160,-1,80,1,200
1088,49460,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1089,49461,13,3,2,1,0,160,50,-1,-1,-1
1090,49462,13,3,2,4,0,160,50,-1,-1,-1
1091,49463,13,3,2,4,0,160,50,-1,-1,-1
1092,49464,5,7,1,4,0,-1,-1,-1,2,-1
1093,49465,12,1,1,1,0,100,-1,-1,-1,-1
1094,49466,12,1,1,4,0,100,-1,-1,-1,-1
1095,49467,7,1,2,1,0,140,40,-1,2,-1
1096,49468,7,1,2,4,0,140,40,-1,2,-1
1097,49469,7,1,2,4,0,140,40,-1,2,-1
1098,49470,11,1,1,1,1,200,200,40,2,-1
1099,49471,11,1,1,1,1,200,200,40,2,-1
1100,49472,11,1,1,-1,0,200,200,40,2,-1
1101,49473,1,4,1,4,11,-1,-1,-1,2,-1
1102,49474,1,4,1,-1,0,-1,-1,-1,2,-1
1103,49475,1,4,1,-1,0,-1,-1,-1,2,-1
1104,49476,1,4,1,-1,0,-1,-1,-1,2,-1
1105,49477,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1106,49478,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1107,49479,6,7,1,1,0,200,30,-1,2,-1
1108,49480,10,6,2,1,0,-1,-1,-1,-1,-1
1109,49481,6,4,2,4,0,100,50,-1,2,-1
1110,49482,6,4,2,4,0,100,50,-1,2,-1
1111,49483,5,4,2,1,5,80,40,-1,1,380
1112,49484,5,4,2,-1,0,80,40,-1,1,380
1113,49485,5,4,2,-1,0,80,40,-1,1,380
1114,49486,7,1,1,4,0,-1,-1,-1,-1,-1
1115,49487,7,1,1,4,0,-1,-1,-1,-1,-1
1116,49488,7,3,1,4,0,-1,-1,-1,-1,-1
1117,49489,7,3,1,4,0,-1,-1,-1,-1,-1
1118,49490,6,7,1,4,0,80,20,-1,2,-1
1119,54564,4,1,2,2,0,70,40,-1,2,-1
1120,54565,4,1,2,1,0,70,40,-1,2,-1
1121,54566,4,1,2,4,0,70,40,-1,2,-1
1122,54567,8,7,2,1,0,50,50,-1,2,-1
1123,54568,6,6,2,1,0,90,30,-1,2,-1
1124,54569,14,1,1,1,0,-1,-1,-1,-1,-1
1125,54570,14,1,1,1,0,-1,-1,-1,-1,-1
1126,54571,4,7,1,4,0,-1,-1,-1,-1,-1
1127,54572,14,1,2,1,3,-1,-1,-1,-1,-1
1128,54573,14,1,2,1,3,-1,-1,-1,-1,-1
1129,54574,14,1,2,-1,0,-1,-1,-1,-1,-1
1130,54575,14,1,2,-1,0,-1,-1,-1,-1,-1
1131,54576,9,6,1,1,0,40,50,-1,2,-1
1132,54577,9,6,1,1,0,40,50,-1,2,-1
1133,54578,6,4,4,4,0,-1,-1,-1,-1,-1
1134,54579,6,4,4,4,0,-1,-1,-1,-1,-1
1135,54580,13,1,1,1,0,150,-1,-1,-1,-1
1136,54581,13,1,1,1,0,150,-1,-1,-1,-1
1137,54582,13,1,1,1,0,150,-1,-1,-1,-1
1138,54583,13,1,1,1,0,150,-1,-1,-1,-1
1139,54584,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1140,54585,12,7,1,1,0,-1,150,-1,2,-1
1141,54586,12,7,1,1,0,-1,150,-1,2,-1
1142,54587,12,7,1,4,0,-1,150,-1,2,-1
1143,54588,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1144,54589,9,1,1,4,0,210,-1,-1,2,-1
1145,54590,9,1,1,4,0,210,-1,-1,2,-1
1146,54591,10,7,1,4,0,-1,-1,-1,-1,-1
1147,54592,9,1,2,4,0,50,4,-1,2,-1
1148,54593,9,1,2,4,0,50,4,-1,2,-1
1149,54594,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1150,54595,14,4,1,1,0,-1,-1,-1,-1,-1
1151,54596,14,4,1,4,0,-1,-1,-1,-1,-1
1152,54597,14,4,1,4,0,-1,-1,-1,-1,-1
1153,54598,3,6,2,4,0,60,-1,40,2,-1
1154,54599,3,7,2,4,0,30,10,-1,1,60
1155,54600,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1156,54601,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1157,54602,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1158,54603,1,4,2,1,0,130,-1,-1,2,-1
1159,54604,1,4,2,4,0,130,-1,-1,2,-1
1160,54605,6,4,2,4,0,100,-1,-1,1,100
1161,54606,6,4,2,4,2,100,-1,-1,1,100
1162,54607,6,4,2,-1,0,100,-1,-1,1,100
1163,54608,7,6,1,1,0,-1,-1,-1,-1,-1
1164,54609,13,1,1,1,10,-1,-1,-1,-1,-1
1165,54610,13,1,1,1,10,-1,-1,-1,-1,-1
1166,54611,13,1,1,4,0,-1,-1,-1,-1,-1
1167,54612,13,1,1,4,0,-1,-1,-1,-1,-1
1168,54613,13,1,1,-1,0,-1,-1,-1,-1,-1
1169,54614,13,1,1,-1,0,-1,-1,-1,-1,-1
1170,54615,13,1,1,-1,0,-1,-1,-1,-1,-1
1171,54616,13,1,1,-1,0,-1,-1,-1,-1,-1
1172,54617,13,1,1,-1,0,-1,-1,-1,-1,-1
1173,54618,13,1,1,-1,0,-1,-1,-1,-1,-1
1174,54619,13,1,1,-1,0,-1,-1,-1,-1,-1
1175,54620,1,7,1,4,0,-1,-1,-1,-1,-1
1176,54621,14,4,1,1,0,120,-1,-1,-1,-1
1177,54622,14,4,1,4,0,120,-1,-1,-1,-1
1178,54623,13,1,1,4,0,-1,-1,-1,-1,-1
1179,54624,13,1,1,4,0,-1,-1,-1,-1,-1
1180,54625,16,1,1,1,0,-1,-1,-1,-1,-1
1181,54626,16,1,1,1,0,-1,-1,-1,-1,-1
1182,54627,14,1,1,1,0,-1,-1,-1,-1,-1
1183,54628,14,1,1,1,0,-1,-1,-1,-1,-1
1184,54629,16,2,1,1,0,-1,-1,-1,-1,-1
1185,54630,16,2,1,-1,0,-1,-1,-1,-1,-1
1186,54631,16,1,1,4,0,170,50,-1,-1,-1
1187,54632,16,1,1,1,0,170,50,-1,-1,-1
1188,54633,1,4,1,1,0,80,-1,-1,2,-1
1189,54634,1,4,1,1,0,80,-1,-1,2,-1
1190,54635,7,1,2,1,4,-1,-1,-1,-1,-1
1191,54636,7,1,2,1,4,-1,-1,-1,-1,-1
1192,54637,7,1,2,4,0,-1,-1,-1,-1,-1
1193,54638,12,1,1,1,4,200,20,-1,2,-1
1194,54639,12,1,1,4,4,200,20,-1,2,-1
1195,54640,12,1,1,-1,0,200,20,-1,2,-1
1196,54641,12,1,1,1,0,200,20,-1,2,-1
1197,54642,12,1,1,4,0,200,20,-1,2,-1
1198,54643,16,1,2,1,3,180,50,-1,-1,-1
1199,54644,16,1,2,1,3,180,50,-1,-1,-1
1200,54645,16,1,2,-1,0,180,50,-1,-1,-1
1201,54646,7,6,2,1,0,200,80,-1,2,-1
1202,54647,14,1,1,1,0,100,-1,-1,-1,-1
1203,54648,14,1,1,4,0,100,-1,-1,-1,-1
1204,54649,5,6,2,4,0,70,-1,30,2,-1
1205,54650,10,7,2,1,0,30,10,30,-1,-1
1206,54651,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1207,54652,15,1,1,1,0,180,90,-1,-1,-1
1208,54653,15,1,1,1,0,180,90,-1,-1,-1
1209,54654,15,1,1,1,0,180,90,-1,-1,-1
1210,54655,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1211,54656,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1212,54657,6,1,2,4,0,-1,-1,-1,-1,-1
1213,54658,6,1,2,4,0,-1,-1,-1,-1,-1
1214,54659,6,7,1,4,0,-1,-1,-1,-1,-1
1215,54660,12,1,2,4,0,-1,-1,-1,-1,-1
1216,54661,12,1,2,4,0,-1,-1,-1,-1,-1
1217,54662,11,7,1,1,0,-1,-1,-1,-1,-1
1218,54663,14,3,1,1,0,-1,-1,-1,-1,-1
1219,54664,14,3,1,1,0,-1,-1,-1,-1,-1
1220,54665,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1221,54666,11,1,1,1,0,150,30,-1,2,-1
1222,54667,11,1,1,1,0,150,30,-1,2,-1
1223,54668,7,6,1,4,0,60,50,-1,2,-1
1224,54669,7,6,1,1,0,60,50,-1,2,-1
1225,54670,16,6,1,1,0,60,50,-1,-1,-1
1226,54671,16,6,1,1,0,60,50,-1,-1,-1
1227,54672,7,3,2,4,0,-1,-1,-1,-1,-1
1228,54673,7,3,2,4,4,-1,-1,-1,-1,-1
1229,54674,13,1,1,4,0,180,-1,-1,-1,-1
1230,54675,13,1,1,1,0,180,-1,-1,-1,-1
1231,54676,7,7,1,4,0,110,-1,-1,2,-1
1232,54677,15,1,1,1,4,-1,-1,-1,-1,-1
1233,54678,15,1,1,1,4,-1,-1,-1,-1,-1
1234,54679,15,1,1,4,0,-1,-1,-1,-1,-1
1235,54680,16,1,1,1,0,70,-1,-1,-1,-1
1236,54681,16,1,1,4,0,70,-1,-1,-1,-1
1237,54682,15,1,1,1,0,-1,-1,-1,-1,-1
1238,54683,15,1,1,1,0,-1,-1,-1,-1,-1
1239,54684,11,4,2,1,3,60,20,30,2,-1
1240,54685,11,4,2,-1,0,60,20,30,2,-1
1241,54686,15,1,1,1,0,120,50,-1,-1,-1
1242,54687,15,1,1,1,0,120,50,-1,-1,-1
1243,54688,7,1,1,4,0,150,-1,-1,2,-1
1244,54689,7,1,1,4,0,150,-1,-1,2,-1
1245,54690,5,7,2,4,0,60,30,-1,2,-1
1246,54691,15,4,2,1,2,-1,20,-1,-1,-1
1247,54692,15,4,2,-1,0,-1,20,-1,-1,-1
1248,54693,15,4,2,-1,0,-1,20,-1,-1,-1
1249,54694,15,4,2,-1,0,-1,20,-1,-1,-1
1250,54695,5,4,2,4,0,180,20,-1,1,140
1251,54696,5,4,2,1,0,180,20,-1,1,140
1252,54697,5,4,2,4,0,180,20,-1,1,140
1253,54698,6,6,1,1,0,-1,-1,100,2,-1
1254,54699,10,7,1,1,0,100,-1,-1,2,-1
1255,54700,11,4,1,4,0,150,-1,50,-1,-1
1256,54701,11,4,1,4,0,150,-1,50,-1,-1
1257,54702,11,4,1,4,0,150,-1,50,-1,-1
1258,54703,9,4,1,4,0,-1,-1,-1,-1,-1
1259,54704,9,4,1,4,0,-1,-1,-1,-1,-1
1260,54705,9,4,1,4,0,-1,-1,-1,-1,-1
1261,55929,11,1,1,4,0,200,100,-1,-1,-1
1262,55930,11,1,1,4,0,200,100,-1,-1,-1
1263,55931,8,7,2,4,0,30,-1,-1,2,-1
1264,55932,10,4,2,4,0,-1,-1,-1,1,20
1265,55933,10,4,2,4,0,-1,-1,-1,1,20
1266,55934,10,4,2,1,0,-1,-1,-1,1,20
1267,55935,7,1,2,1,3,-1,-1,-1,-1,-1
1268,55936,7,1,2,4,3,-1,-1,-1,-1,-1
1269,55937,7,1,2,-1,0,-1,-1,-1,-1,-1
1270,55938,15,1,1,4,3,200,60,-1,-1,-1
1271,55939,15,1,1,1,3,200,60,-1,-1,-1
1272,55940,15,1,1,-1,0,200,60,-1,-1,-1
1273,55941,15,1,1,-1,0,200,60,-1,-1,-1
1274,55942,15,1,1,-1,0,200,60,-1,-1,-1
1275,55943,14,7,2,1,0,-1,-1,-1,-1,-1
1276,55944,7,7,1,1,0,-1,30,-1,2,-1
1277,55945,15,1,1,1,5,200,50,-1,-1,-1
1278,55946,15,1,1,1,5,200,50,-1,-1,-1
1279,55947,15,1,1,-1,0,200,50,-1,-1,-1
1280,55948,15,1,1,-1,0,200,50,-1,-1,-1
1281,55949,13,1,1,4,0,90,20,-1,-1,-1
1282,55950,13,1,1,4,0,90,20,-1,-1,-1
1283,55951,11,4,1,1,3,120,60,-1,1,50
1284,55952,11,4,1,1,0,120,60,-1,1,50
1285,55953,11,4,1,-1,0,120,60,-1,1,50
1286,56611,8,7,1,1,0,50,40,-1,2,-1
1287,56612,14,1,1,4,3,80,20,-1,-1,-1
1288,56613,14,1,1,1,3,80,20,-1,-1,-1
1289,56614,14,1,1,-1,0,80,20,-1,-1,-1
1290,56615,14,1,1,-1,0,80,20,-1,-1,-1
1291,56616,13,6,1,1,0,200,100,-1,-1,-1
1292,56617,13,6,1,1,3,200,100,-1,-1,-1
1293,56618,13,6,1,-1,0,200,100,-1,-1,-1
1294,56619,16,1,1,1,0,150,100,-1,-1,-1
1295,56620,16,1,1,1,0,150,100,-1,-1,-1
1296,56621,9,1,1,4,0,-1,60,-1,2,-1
1297,56622,9,1,1,4,0,-1,60,-1,2,-1
1298,56623,9,1,1,4,0,-1,60,-1,2,-1
1299,56624,14,1,1,1,0,-1,-1,-1,-1,-1
1300,56625,14,1,1,4,0,-1,-1,-1,-1,-1
1301,56626,12,4,6,4,0,140,20,50,2,-1
1302,56627,12,4,6,-1,0,140,20,50,2,-1
1303,56628,12,4,6,-1,0,140,20,50,2,-1
1304,56629,12,4,6,-1,0,140,20,50,2,-1
1305,69587,8,1,1,1,0,-1,-1,-1,-1,-1
1306,69588,8,1,1,4,0,-1,-1,-1,-1,-1
1307,69589,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1308,69590,9,6,2,4,0,90,-1,-1,2,-1
1309,69591,8,7,2,1,0,30,-1,-1,-1,-1
1310,69592,15,1,1,1,0,-1,50,-1,-1,-1
1311,69593,15,1,1,1,0,-1,50,-1,-1,-1
1312,69594,15,1,2,1,0,150,80,-1,-1,-1
1313,69595,15,1,2,1,0,150,80,-1,-1,-1
1314,69596,15,1,2,1,0,150,80,-1,-1,-1
1315,69597,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1316,69598,15,1,1,1,3,120,-1,-1,-1,-1
1317,69599,15,1,1,1,3,120,-1,-1,-1,-1
1318,69600,15,1,1,-1,0,120,-1,-1,-1,-1
1319,69601,15,1,1,-1,0,120,-1,-1,-1,-1
1320,69602,15,2,1,1,2,-1,-1,-1,-1,-1
1321,69603,15,2,4,-1,2,-1,-1,-1,-1,-1
1322,69604,15,2,8,-1,0,-1,-1,-1,-1,-1
1323,69605,15,2,8,-1,0,-1,-1,-1,-1,-1
1324,69606,13,7,2,1,0,-1,-1,-1,-1,-1
1325,69607,13,7,2,4,0,-1,-1,-1,-1,-1
1326,69608,7,7,2,1,0,-1,60,-1,2,-1
1327,69609,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1328,69610,10,7,2,1,0,120,100,-1,-1,-1
1329,69611,8,4,2,1,0,100,20,-1,2,-1
1330,69612,8,4,2,4,0,100,20,-1,2,-1
1331,69613,8,1,1,1,0,200,30,-1,2,-1
1332,69614,8,1,1,1,0,200,30,-1,2,-1
1333,69615,8,7,2,1,0,-1,-1,30,-1,-1
1334,69616,13,1,1,1,0,50,-1,-1,-1,-1
1335,69617,13,1,1,4,0,50,-1,-1,-1,-1
1336,69618,8,1,1,1,0,60,-1,50,2,-1
1337,69619,8,1,1,4,0,60,-1,50,2,-1
1338,69620,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1339,69621,12,1,1,4,0,150,-1,-1,-1,-1
1340,69622,12,1,1,4,0,150,-1,-1,-1,-1
1341,69623,13,1,1,4,4,100,-1,-1,-1,-1
1342,69624,13,1,1,1,4,100,-1,-1,-1,-1
1343,69625,13,1,1,4,0,100,-1,-1,-1,-1
1344,69626,13,1,1,4,0,100,-1,-1,-1,-1
1345,69627,12,7,1,4,0,120,100,-1,-1,-1
1346,69628,11,6,1,1,0,40,50,-1,-1,-1
1347,69629,8,1,1,4,0,140,-1,-1,2,-1
1348,69630,8,1,1,4,0,140,-1,-1,2,-1
1349,69631,10,1,2,1,0,100,30,-1,2,-1
1350,69632,10,1,2,4,0,100,30,-1,2,-1
1351,69633,10,1,2,1,0,100,30,-1,2,-1
1352,69634,6,7,1,4,0,-1,-1,-1,-1,-1
1353,69635,1,4,1,4,8,140,-1,20,1,300
1354,69636,1,4,1,-1,0,140,-1,20,1,300
1355,69637,1,4,1,-1,0,140,-1,20,1,300
1356,69638,14,1,1,4,0,70,60,-1,-1,-1
1357,69639,14,1,1,4,0,70,60,-1,-1,-1
1358,69640,12,6,2,1,0,-1,50,-1,-1,-1
1359,69641,9,6,2,4,0,120,-1,-1,2,-1
1360,69642,9,6,2,1,0,120,-1,-1,2,-1
1361,69643,9,6,2,4,0,120,-1,-1,2,-1
1362,69644,14,4,1,1,4,100,30,-1,-1,-1
1363,69645,14,4,1,4,0,100,30,-1,-1,-1
1364,69646,9,7,1,1,0,50,-1,-1,-1,-1
1365,69647,11,1,1,4,0,300,50,-1,-1,-1
1366,69648,11,1,1,4,0,300,50,-1,-1,-1
1367,69649,15,1,1,4,0,-1,50,-1,-1,-1
1368,69650,15,1,1,4,0,-1,50,-1,-1,-1
1369,69651,8,7,1,1,0,60,10,-1,2,-1
1370,69652,12,7,1,1,0,120,30,-1,-1,-1
1371,69653,12,7,1,1,0,120,30,-1,-1,-1
1372,69654,5,6,2,4,0,-1,-1,-1,-1,-1
1373,69655,15,2,2,-1,0,60,80,-1,-1,-1
1374,69656,15,2,2,1,0,60,80,-1,-1,-1
1375,69657,10,6,1,1,0,250,60,-1,2,-1
1376,69658,11,1,1,1,4,-1,-1,-1,-1,-1
1377,69659,11,1,1,1,4,-1,-1,-1,-1,-1
1378,69660,11,1,1,1,0,-1,-1,-1,-1,-1
1379,69661,12,1,1,4,0,-1,-1,-1,-1,-1
1380,69662,12,1,1,1,0,-1,-1,-1,-1,-1
1381,69663,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1382,69664,10,3,1,1,4,-1,-1,-1,-1,-1
1383,69665,10,3,1,1,4,-1,-1,-1,-1,-1
1384,69666,10,3,1,4,0,-1,-1,-1,-1,-1
1385,69667,10,3,1,-1,0,-1,-1,-1,-1,-1
1386,69668,4,7,1,4,0,80,-1,40,1,20
1387,69669,6,6,1,4,0,-1,-1,-1,2,-1
1388,69670,6,7,1,1,0,-1,-1,-1,-1,-1
1389,69671,12,1,2,1,0,-1,-1,-1,-1,-1
